t	f	mask
1977.32388918	1.00513316991	False
1977.34432148	1.00496706717	False
1977.36475378	1.00514349329	False
1977.38518608	1.0049393927	False
1977.40561838	1.00493966652	False
1977.42605068	1.00499706754	False
1977.44648307	1.00481043046	False
1977.46691527	1.00489786695	False
1977.48734767	1.00469135197	False
1977.50777996	1.00462627767	False
1977.52821216	1.00469108123	True
1977.54864456	1.00453990888	False
1977.56907685	1.00444187803	False
1977.58950904	1.00436040254	False
1977.60994144	1.00456022295	False
1977.63037373	1.004377521	False
1977.65080593	1.00436040004	False
1977.67123832	1.0041868514	False
1977.69167061	1.00417866742	False
1977.7121028	1.00430148754	False
1977.73253519	1.00422081781	True
1977.75296748	1.00405063717	False
1977.77339967	1.0040107888	False
1977.79383206	1.00404304436	False
1977.81426435	1.00414186078	False
1977.83469664	1.00393297912	False
1977.85512893	1.0038784698	False
1977.87556122	1.00393000572	False
1977.8959935	1.00411929837	True
1977.91642579	1.00401715233	False
1977.93685808	1.00384508216	False
1977.95729046	1.00388163877	False
1977.97772265	1.00396817397	False
1977.99815493	1.00375583491	False
1978.01858732	1.00378349799	False
1978.0390195	1.00384458311	False
1978.05945178	1.00386672184	False
1978.07988417	1.00369895	False
1978.10031635	1.00372039893	False
1978.12074863	1.00367723502	False
1978.14118101	1.00372502958	False
1978.16161319	1.00364194413	False
1978.18204547	1.00362668773	False
1978.20247785	1.00353056114	False
1978.22291003	1.00362064392	False
1978.24334241	1.00348013272	False
1978.26377469	1.00344779662	False
1978.28420697	1.00342410955	False
1978.30463925	1.00343093345	False
1978.32507152	1.00334191382	False
1978.3455038	1.00319241077	False
1978.36593608	1.00332820424	False
1978.38636835	1.00315963285	False
1978.40680063	1.00307079882	False
1978.4272329	1.00293505951	False
1978.44766518	1.00300656762	False
1978.46809745	1.00303441489	False
1978.48852972	1.00317154621	False
1978.508962	1.00301003345	False
1978.52939417	1.00292551198	False
1978.54982654	1.00296755856	False
1978.57025881	1.00280628864	False
1978.59069098	1.00285802356	False
1978.61112335	1.00282509401	False
1978.63155562	1.00288853765	False
1978.65198799	1.00292883138	False
1978.67242016	1.00278595755	False
1978.69285243	1.00291101666	True
1978.7132848	1.00274410467	False
1978.73371697	1.00269912899	False
1978.75414923	1.00269882763	False
1978.7745816	1.00251840851	False
1978.79501387	1.0026445687	False
1978.81544603	1.00249881265	False
1978.8358784	1.00264339461	False
1978.85631066	1.00262272006	False
1978.87674282	1.00248601958	False
1978.89717519	1.00253476434	False
1978.91760745	1.00258212614	False
1978.93803961	1.00254819371	False
1978.95847198	1.00270911369	False
1978.97890424	1.00273203658	False
1978.9993364	1.00255615037	False
1979.01976876	1.00252759383	False
1979.04020102	1.00254039038	True
1979.06063318	1.00254946018	False
1979.08106554	1.00241193379	False
1979.1014978	1.00254985673	False
1979.12193016	1.00253627037	False
1979.14236232	1.00245380863	False
1979.16279457	1.00249362774	False
1979.18322683	1.0022624835	False
1979.20365909	1.00233073676	False
1979.22409134	1.00216059289	False
1979.2445236	1.00210017711	False
1979.26495585	1.00226667841	True
1979.28538811	1.00215930953	False
1979.30582036	1.00212963989	False
1979.32625262	1.00232782629	False
1979.34668487	1.00226260584	False
1979.36711722	1.00243818173	False
1979.38754938	1.00218412546	False
1979.40798163	1.002140813	False
1979.42841398	1.00232010002	False
1979.44884613	1.00217359599	False
1979.46927838	1.00234999036	False
1979.48971073	1.00226536546	False
1979.51014288	1.00235682785	False
1979.53057513	1.00212147118	False
1979.55100748	1.00219638398	False
1979.57143963	1.00228472319	False
1979.59187197	1.00228597805	False
1979.61230422	1.00236214125	False
1979.63273647	1.00230115601	False
1979.65316871	1.00222786352	False
1979.67360096	1.00237706685	False
1979.6940332	1.00215222338	False
1979.71446545	1.00244575097	False
1979.73489769	1.00225570414	False
1979.75532994	1.00234086551	False
1979.77576218	1.00217884143	False
1979.79619442	1.00226285738	False
1979.81662667	1.00222435543	False
1979.83705901	1.00231075497	False
1979.85749115	1.0022678711	False
1979.87792339	1.00222982069	False
1979.89835563	1.00218843481	False
1979.91878787	1.00232743473	False
1979.93922011	1.00263288981	False
1979.95965235	1.00225130552	False
1979.98008459	1.00210980731	False
1980.00051683	1.0020663307	False
1980.02094907	1.00208968903	False
1980.0413813	1.00210297468	False
1980.06181364	1.00224556942	False
1980.08224578	1.00220623255	False
1980.10267801	1.00222003928	False
1980.12311035	1.00217544156	False
1980.14354248	1.00213245339	False
1980.16397472	1.00225353887	False
1980.18440705	1.0022548211	False
1980.20483929	1.00225656708	False
1980.22527142	1.00212378049	False
1980.24570375	1.00210756654	False
1980.26613598	1.00218649917	False
1980.28656812	1.00202899971	False
1980.30700045	1.00208291346	False
1980.32743268	0.998534593876	False
1980.34786481	0.995807831058	False
1980.36829714	0.996533456189	False
1980.38872937	0.995659649861	False
1980.4091615	0.995701608048	False
1980.42959382	0.996683563122	False
1980.45002605	1.00068538276	False
1980.47045828	1.00203213748	False
1980.49089051	1.00204915958	False
1980.51132273	1.00206678427	False
1980.53175506	1.00192737193	False
1980.55218719	1.00199311897	False
1980.57261941	1.00177569435	False
1980.59305174	1.00197924926	False
1980.61348386	1.00215721631	True
1980.63391608	1.00198851714	False
1980.65434841	1.00192082979	False
1980.67478053	1.00209292222	False
1980.69521275	1.00192670426	False
1980.71564508	1.0018639376	False
1980.7360772	1.00190780302	False
1980.75650942	1.00188337199	False
1980.77694174	1.00194859511	False
1980.79737386	1.00185858378	False
1980.81780608	1.00192791075	False
1980.8382384	1.00198478774	False
1980.85867052	1.00187562647	False
1980.87910274	1.00185054542	False
1980.89953505	1.00186640641	False
1980.91996717	1.00169048179	False
1980.94039939	1.00186292033	False
1980.9608317	1.00161008278	False
1980.98126382	1.00180522602	False
1981.00169614	1.00179830401	False
1981.02212835	1.00175598859	False
1981.04256057	1.00181546884	False
1981.06299278	1.00170311789	False
1981.08342499	1.00173906921	False
1981.10385721	1.00187136346	False
1981.12428942	1.00174533084	False
1981.14472163	1.00170602321	False
1981.16515384	1.00178315768	False
1981.18558616	1.00172725517	False
1981.20601827	1.00168963286	False
1981.22645048	1.00173650644	False
1981.24688279	1.00174521418	False
1981.2673149	1.00162886123	False
1981.28774711	1.00165011482	False
1981.30817942	1.00184673022	False
1981.32861152	1.00171817328	False
1981.34904373	1.00168191231	False
1981.36947604	1.00152855213	False
1981.38990815	1.00183653047	False
1981.41034035	1.00168362795	False
1981.43077256	1.00160371136	False
1981.45120476	1.00170244309	False
1981.47163707	1.00151093633	False
1981.49206917	1.00166395279	False
1981.51250138	1.00158182609	False
1981.53293361	1.00154036859	True
1981.55336583	1.0014994466	True
1981.57379806	1.0014590346	True
1981.59423029	1.00141910677	False
1981.61466249	1.00154252884	False
1981.63509459	1.0013285999	False
1981.6555269	1.00154623705	False
1981.6759591	1.00137918481	False
1981.6963912	1.00159130942	False
1981.7168235	1.00126073414	False
1981.7372557	1.00144789463	False
1981.75768779	1.00141296262	False
1981.77812009	1.00132866428	False
1981.79855229	1.001378722	False
1981.81898439	1.00154417395	False
1981.83941668	1.00136821159	False
1981.85984888	1.0010585729	False
1981.88028108	1.00147741748	False
1981.90071327	1.00132818654	False
1981.92114547	1.00123970782	False
1981.94157776	1.00119341904	False
1981.96200986	1.00106019071	False
1981.98244205	1.00098194685	False
1982.00287434	1.00111052127	False
1982.02330654	1.00095440288	False
1982.04373863	1.00088309076	False
1982.06417092	1.00097861145	False
1982.08460311	1.00084998948	False
1982.1050352	1.0010006087	False
1982.12546749	1.00095048175	False
1982.14589958	1.00085710217	False
1982.16633177	1.00054399702	True
1982.18676406	1.00076476787	False
1982.20719615	1.00086786526	False
1982.22762834	1.00074308697	False
1982.24806063	1.00064453769	False
1982.26849272	1.00063784903	False
1982.2889249	1.00065034825	False
1982.30935719	1.0004812586	False
1982.32978928	1.00059667877	False
1982.35022146	1.00064179538	False
1982.37065375	1.00046619207	False
1982.39108593	1.00046063526	False
1982.41151812	1.00042755763	False
1982.4319503	1.00022104799	False
1982.45238248	1.00050158007	False
1982.47281467	1.00041816232	False
1982.49324685	1.0003988621	False
1982.51367903	1.00039598846	False
1982.53411131	1.00025924166	False
1982.5545434	1.00031893052	False
1982.57497558	1.00003379611	False
1982.59540786	1.00008966947	True
1982.61583994	1.00015430224	False
1982.63627212	0.99997315277	True
1982.65670439	1.00007253814	False
1982.67713647	0.99978721718	False
1982.69756865	0.999756599346	False
1982.71800093	0.999896437002	False
1982.73843301	0.999728181457	False
1982.75886518	0.99973705426	False
1982.77929746	0.999789404131	False
1982.79972954	0.999624397538	False
1982.82016171	0.999716624067	False
1982.84059399	0.999766551375	False
1982.86102616	0.999637018012	False
1982.88145833	0.999480176735	True
1982.90189051	0.999475328775	False
1982.92232258	0.999495622438	False
1982.94275485	0.999382289259	False
1982.96318703	0.999373225095	True
1982.9836191	0.999361621764	False
1983.00405137	0.999358569787	False
1983.02448354	0.999399310805	False
1983.04491561	0.999330568079	False
1983.06534788	0.999126515499	False
1983.08578005	0.998938311796	False
1983.10621212	0.999122630599	False
1983.12664439	0.99907612808	False
1983.14707656	0.998992222751	False
1983.16750863	0.999176814121	True
1983.18794089	0.998961264964	False
1983.20837306	0.998937247178	False
1983.22880523	0.998850592096	False
1983.24923739	0.998759524243	False
1983.26966956	0.998752471424	False
1983.29010172	0.998905579503	False
1983.31053389	0.998915267457	False
1983.33096605	0.998663047664	False
1983.35139832	0.998625230975	False
1983.37183048	0.99863330621	False
1983.39226254	0.998543067898	False
1983.41269481	0.998563821744	False
1983.43312697	0.998313235137	False
1983.45355903	0.998228321547	False
1983.47399129	0.998472478312	False
1983.49442345	0.998470412735	False
1983.51485551	0.998270585175	True
1983.53528777	0.998296415651	False
1983.55571993	0.998116848552	False
1983.57615199	0.998193779784	False
1983.59658425	0.998108241411	False
1983.61701641	0.998146033445	False
1983.63744847	0.998033661296	False
1983.65788073	0.998068273696	False
1983.67831278	0.998036098423	False
1983.69874504	0.998013452016	False
1983.7191772	0.998008920506	False
1983.73960925	0.997944361442	False
1983.76004141	0.997846204507	False
1983.78047366	0.997871331443	False
1983.80090582	0.997763586244	False
1983.82133797	0.997879869999	False
1983.84177012	0.997704333593	False
1983.86220228	0.997775233373	True
1983.88263453	0.997813228128	False
1983.90306658	0.997585999659	False
1983.92349873	0.997680646776	False
1983.94393098	0.997684765555	False
1983.96436303	0.997406162819	False
1983.98479519	0.997293274662	True
1984.00522744	0.997551502854	False
1984.02565948	0.997361197401	False
1984.04609163	0.997502924505	False
1984.06652388	0.997472286426	False
1984.08695593	0.997344200513	False
1984.10738808	0.997400136318	False
1984.12782033	0.997369375428	True
1984.14825237	0.99732022042	True
1984.16868452	0.997354250584	False
1984.18911677	0.997129016479	False
1984.20954891	0.99557713504	False
1984.22998096	0.994963418902	False
1984.2504132	0.995010242746	False
1984.27084535	0.994989963248	False
1984.29127749	0.9951487076	False
1984.31170963	0.994954009323	False
1984.33214178	0.995231618519	False
1984.35257402	0.996710516618	False
1984.37300606	0.997042786114	False
1984.3934381	0.997174511827	True
1984.41387035	0.997055115563	True
1984.43430249	0.996993784101	False
1984.45473453	0.99738574282	True
1984.47516677	0.997018840746	False
1984.49559891	0.997048964766	True
1984.51603095	0.996849615863	False
1984.53646318	0.996847845392	False
1984.55689532	0.996884963201	False
1984.57732736	0.996807677301	False
1984.5977596	0.996721294563	False
1984.61819174	0.996945349395	False
1984.63862387	0.996889984101	False
1984.65905601	0.996756066866	False
1984.67948814	0.996739308501	False
1984.69992028	0.996824931373	False
1984.72035251	0.996753096705	False
1984.74078455	0.996822594043	False
1984.76121678	0.996810628109	False
1984.78164892	0.99673443429	False
1984.80208095	0.996633799414	False
1984.82251318	0.996789498662	False
1984.84294532	0.996510368021	False
1984.86337735	0.99673907797	False
1984.88380958	0.9967761115	False
1984.90424171	0.996497362915	False
1984.92467374	0.996561002861	True
1984.94510597	0.996474788867	False
1984.9655381	0.996567319045	False
1984.98597013	0.996555044104	False
1985.00640236	0.99650551794	False
1985.02683449	0.996437302779	False
1985.04726662	0.996428966641	False
1985.06769874	0.996525579573	False
1985.08813087	0.996346352356	False
1985.108563	0.996633227672	False
1985.12899512	0.996810964534	False
1985.14942725	0.996670972925	False
1985.16985928	0.996538421738	False
1985.1902915	0.996712566125	False
1985.21072363	0.996482087795	False
1985.23115585	0.996631909635	True
1985.25158787	0.996524918559	False
1985.27202	0.996616005416	False
1985.29245222	0.996645115138	False
1985.31288424	0.996639943995	False
1985.33331636	0.99650612833	False
1985.35374859	0.996574584057	False
1985.37418061	0.996689289368	False
1985.39461273	0.996754291198	False
1985.41504495	0.996646483341	False
1985.43547697	0.996699383483	False
1985.45590909	0.996674035699	False
1985.47634131	0.9968102725	False
1985.49677333	0.996745958658	False
1985.51720545	0.996758330331	False
1985.53763766	0.996725820262	False
1985.55806978	0.996823240805	False
1985.5785018	0.996870641522	True
1985.59893401	0.996663410786	False
1985.61936613	0.996911353786	False
1985.63979815	0.996846720517	False
1985.66023036	0.996818786815	False
1985.68066248	0.996866324457	True
1985.70109469	0.996724574421	False
1985.72152671	0.99684894107	False
1985.74195882	0.997059469064	False
1985.76239103	0.996919260502	False
1985.78282305	0.996880412509	False
1985.80325516	0.996936541509	False
1985.82368737	0.99670985784	True
1985.84411938	0.99708718347	False
1985.86455149	0.996845580072	False
1985.8849836	0.997017131917	False
1985.90541571	0.996782680295	False
1985.92584783	0.996792822059	False
1985.94627993	0.996844422253	False
1985.96671204	0.99664352477	False
1985.98714415	0.996667105183	False
1986.00757626	0.996947827748	False
1986.02800837	0.996922707486	False
1986.04844048	0.997050667322	False
1986.06887268	0.997015536121	False
1986.08930469	0.99725480284	False
1986.1097368	0.997135894413	False
1986.130169	0.996976786493	False
1986.15060101	0.997115772443	False
1986.17103321	0.99714889441	False
1986.19146532	0.997155405664	False
1986.21189732	0.997132850081	False
1986.23232953	0.997132795733	False
1986.25276163	0.99714344243	False
1986.27319363	0.997216954715	False
1986.29362583	0.997164420598	False
1986.31405794	0.99715424955	False
1986.33448994	0.997310399211	False
1986.35492214	0.997223138312	False
1986.37535424	0.997221278921	False
1986.39578634	0.997293999664	False
1986.41621844	0.997274220373	False
1986.43665054	0.997286959661	False
1986.45708264	0.997248338977	False
1986.47751474	0.997237348506	False
1986.49794684	0.997337836619	False
1986.51837893	0.997461767587	False
1986.53881113	0.997373380821	False
1986.55924313	0.99757428429	False
1986.57967523	0.997511229091	False
1986.60010732	0.997465401449	False
1986.62053942	0.997498809478	False
1986.64097161	0.997508286799	False
1986.66140361	0.997534919644	False
1986.6818357	0.997776403156	False
1986.7022679	0.997764836057	False
1986.72269989	0.99766207511	False
1986.74313198	0.997639279094	False
1986.76356418	0.997772545023	False
1986.78399617	0.997624018527	False
1986.80442826	0.997681490554	False
1986.82486045	0.997784907687	False
1986.84529245	0.9977827484	False
1986.86572454	0.99777600005	False
1986.88615673	0.997803706368	True
1986.90658882	0.997803466934	False
1986.92702081	0.998019340699	False
1986.947453	0.998010718776	False
1986.96788509	0.99800933289	False
1986.98831707	0.998074482257	False
1987.00874926	0.997989954942	False
1987.02918135	0.998009357653	False
1987.04961334	0.998030708207	False
1987.07004552	0.998120112326	False
1987.09047761	0.998085197061	False
1987.1109098	0.998191398885	False
1987.13134178	0.998325198258	False
1987.15177387	0.998228284695	False
1987.17220605	0.998248253071	False
1987.19263804	0.998210914087	False
1987.21307012	0.998313486713	False
1987.2335023	0.99841884514	False
1987.25393429	0.998425049737	False
1987.27436637	0.998264921833	False
1987.29479855	0.998426287199	False
1987.31523054	0.998524863692	False
1987.33566262	0.998496208868	False
1987.3560948	0.998843801344	True
1987.37652678	0.998595972906	False
1987.39695886	0.998552068936	False
1987.41739094	0.998589384454	False
1987.43782302	0.998554886099	False
1987.4582551	0.998615919804	False
1987.47868728	0.998645699893	False
1987.49911926	0.9988073196	False
1987.51955143	0.998552848707	False
1987.53998351	0.998761618771	False
1987.56041549	0.998795757628	False
1987.58084766	0.998782171543	False
1987.60127974	0.998698473102	False
1987.62171172	0.999024786257	False
1987.64214389	0.998968159931	False
1987.66257597	0.998825476848	False
1987.68300794	0.998822423667	False
1987.70344012	0.998932040571	False
1987.72387219	0.998967327158	False
1987.74430426	0.999137395051	False
1987.76473634	0.999107101718	False
1987.78516841	0.999072994512	False
1987.80560048	0.999221362755	False
1987.82603255	0.999279380778	True
1987.84646463	0.999330070065	False
1987.8668967	0.999304157285	False
1987.88732877	0.999318766938	False
1987.90776084	0.99939422289	False
1987.92819291	0.999589169046	False
1987.94862508	0.999359728773	True
1987.96905705	0.999451987624	False
1987.98948922	0.999682274997	False
1988.00992128	0.999672095921	False
1988.03035325	0.999866717472	False
1988.05078542	0.999877574377	False
1988.07121749	0.999688389962	False
1988.09164945	0.999806057833	False
1988.11208162	0.999826173782	False
1988.13251359	0.99992466842	False
1988.15294565	0.999874697303	False
1988.17337782	1.00009969636	True
1988.19380978	0.999924690007	False
1988.21424185	1.00000246419	False
1988.23467401	0.999508755963	False
1988.25510597	0.994918200259	False
1988.27553804	0.993531062729	False
1988.2959702	0.993363625647	False
1988.31640226	0.993654306535	False
1988.33683422	0.994004175522	False
1988.35726638	0.995737947321	False
1988.37769845	1.0002629412	False
1988.39813041	1.00037587608	False
1988.41856257	1.00037342573	False
1988.43899463	1.00023395666	False
1988.45942679	1.0002706721	False
1988.47985874	1.00045419236	False
1988.5002908	1.00030865083	False
1988.52072296	1.0006196889	False
1988.54115492	1.00055963672	False
1988.56158698	1.00069791619	False
1988.58201913	1.00074900814	False
1988.60245109	1.00077488068	False
1988.62288315	1.00084243811	False
1988.6433153	1.00087022506	False
1988.66374726	1.0008540467	False
1988.68417931	1.00086314175	False
1988.70461147	1.00081300081	False
1988.72504342	1.00091875424	False
1988.74547548	1.00084136372	False
1988.76590763	1.0009854092	False
1988.78633969	1.00094930692	False
1988.80677164	1.0011071492	False
1988.82720379	1.00110722192	True
1988.84763574	1.00127737659	True
1988.86806779	1.00119960822	False
1988.88849995	1.00127347279	False
1988.9089319	1.00138490845	True
1988.92936405	1.00141184276	False
1988.9497961	1.00144500386	False
1988.97022805	1.00143927902	False
1988.9906602	1.00146535759	False
1989.01109225	1.00154437193	False
1989.03152419	1.00170990298	False
1989.05195634	1.00173442126	False
1989.07238839	1.00184993441	False
1989.09282034	1.0017478652	False
1989.11325248	1.00180003744	False
1989.13368453	1.00176713742	False
1989.15411658	1.00193595992	False
1989.17454862	1.0018729368	False
1989.19498067	1.00184930919	False
1989.21541271	1.00193233939	False
1989.23584476	1.00194833669	False
1989.2562768	1.00198994803	False
1989.27670885	1.00205294837	False
1989.29714099	1.00205239225	False
1989.31757293	1.00219906837	False
1989.33800498	1.00213686217	False
1989.35843712	1.00216322793	False
1989.37886906	1.00205601226	False
1989.3993012	1.00228925999	False
1989.41973324	1.01281430341	True
1989.44016518	1.00208363007	False
1989.46059732	1.002369613	False
1989.48102936	1.00216121593	False
1989.5014613	1.00235489672	False
1989.52189344	1.00223276974	False
1989.54232548	1.00239184008	False
1989.56275742	1.00221015873	False
1989.58318956	1.00241954187	False
1989.6036216	1.00234791164	False
1989.62405353	1.0023289662	False
1989.64448567	1.00235769595	False
1989.66491771	1.00232669709	False
1989.68534964	1.0024983347	False
1989.70578178	1.00231910349	False
1989.72621381	1.00234044904	False
1989.74664575	1.00235589832	False
1989.76707788	1.00253564616	False
1989.78750992	1.00247486183	True
1989.80794185	1.0023765851	False
1989.82837398	1.00263166931	False
1989.84880602	1.00245079694	False
1989.86923815	1.00247861575	False
1989.88967008	1.0025557417	False
1989.91010211	1.00267998766	False
1989.93053425	1.00266546778	False
1989.95096618	1.00251202304	False
1989.97139821	1.00258738051	False
1989.99183034	1.00274831147	False
1990.01226227	1.00259174825	False
1990.0326943	1.00256326472	False
1990.05312643	1.00273564115	False
1990.07355836	1.00271141277	False
1990.09399038	1.00272683925	False
1990.11442251	1.00260433585	False
1990.13485454	1.00272126947	False
1990.15528647	1.00283783979	False
1990.17571859	1.0028486596	False
1990.19615062	1.0028487564	False
1990.21658255	1.00272047831	False
1990.23701467	1.00290588032	False
1990.2574467	1.00288188076	False
1990.27787872	1.00295574524	False
1990.29831075	1.00289928467	False
1990.31874277	1.00303192456	False
1990.3391748	1.00288541676	False
1990.35960682	1.0029715926	False
1990.38003874	1.00306084702	False
1990.40047087	1.00306616909	False
1990.42090289	1.00309499528	False
1990.44133481	1.00311003891	False
1990.46176693	1.00302858862	False
1990.48219895	1.00311802894	False
1990.50263097	1.00309111482	False
1990.52306299	1.0030509039	False
1990.54349501	1.00307634912	False
1990.56392703	1.00306440819	False
1990.58435905	1.00330940243	False
1990.60479107	1.00313308752	False
1990.62522309	1.00303482492	False
1990.64565521	1.00312890541	False
1990.66608713	1.00290942262	False
1990.68651915	1.00306919537	False
1990.70695126	1.00304976579	False
1990.72738318	1.00317829362	False
1990.7478153	1.00302314448	False
1990.76824731	1.0030684586	False
1990.78867923	1.0031388166	False
1990.80911134	1.00339923312	True
1990.82954336	1.00314972818	False
1990.84997527	1.00307025562	False
1990.87040739	1.0030398519	False
1990.8908394	1.00317403414	False
1990.91127131	1.00304350922	False
1990.93170343	1.00316194936	False
1990.95213544	1.00298712177	False
1990.97256745	1.00307344642	False
1990.99299946	1.00284717768	False
1991.01343147	1.00297234803	False
1991.03386349	1.00311836366	False
1991.0542955	1.00316700793	False
1991.07472751	1.00314850185	False
1991.09515942	1.00315854463	False
1991.11559153	1.00314112222	False
1991.13602354	1.00315816807	False
1991.15645564	1.00312536077	False
1991.17688755	1.0030966348	False
1991.19731956	1.00326558273	False
1991.21775167	1.00328432408	False
1991.23818358	1.00342847969	False
1991.25861558	1.00339023385	False
1991.27904769	1.00331432727	False
1991.2994796	1.00330987074	True
1991.3199116	1.00344933717	False
1991.34034371	1.00344776639	False
1991.36077561	1.00336137662	False
1991.38120762	1.00337546023	False
1991.40163972	1.00327943799	False
1991.42207163	1.00337920312	False
1991.44250363	1.0034042711	False
1991.46293573	1.00347326582	False
1991.48336774	1.00364696109	False
1991.50379964	1.00356480311	False
1991.52423174	1.00356080216	False
1991.54466374	1.00362833958	False
1991.56509564	1.00356777833	False
1991.58552775	1.00366545728	False
1991.60595975	1.00361080448	False
1991.62639185	1.00370819571	False
1991.64682375	1.00365505478	False
1991.66725575	1.00379610806	False
1991.68768785	1.00376295294	True
1991.70811974	1.00383390168	False
1991.72855174	1.00383851929	True
1991.74898374	1.00383115306	False
1991.76941574	1.00402321361	False
1991.78984774	1.00387531663	True
1991.81027973	1.00408412174	False
1991.83071173	1.00388905138	False
1991.85114373	1.00405762748	False
1991.87157572	1.00396499903	False
1991.89200772	1.00391378758	False
1991.91243971	1.00422079835	False
1991.93287171	1.00394054117	False
1991.9533037	1.00396978955	False
1991.9737357	1.00407208509	False
1991.99416779	1.00404694208	False
1992.01459968	1.00421641299	False
1992.03503178	1.0040814489	False
1992.05546377	1.00425763451	True
1992.07589566	1.00419062323	False
1992.09632775	1.00428132966	False
1992.11675975	1.00432826155	False
1992.13719164	1.00413569116	False
1992.15762373	1.00428139542	False
1992.17805572	1.00437342963	False
1992.19848761	1.00416220133	False
1992.2189197	1.00444148268	False
1992.23935169	1.00456846687	False
1992.25978358	1.0045140173	False
1992.28021567	1.00438210266	False
1992.30064765	1.0046152346	False
1992.32107964	1.00450531046	False
1992.34151163	1.0045623668	False
1992.36194362	1.00462626013	False
1992.3823756	1.00455446635	False
1992.40280759	1.00457329825	False
1992.42323958	1.00465685095	False
1992.44367166	1.00472865975	False
1992.46410365	1.00457685085	True
1992.48453553	1.00504825743	False
1992.50496762	1.00473348621	False
1992.5253995	1.00482575153	False
1992.54583149	1.00496262249	False
1992.56626357	1.00477053831	False
1992.58669545	1.00491531264	False
1992.60712744	1.00486911631	False
1992.62755952	1.00494779812	False
1992.6479914	1.00502598419	False
1992.66842338	1.00500415927	False
1992.68885546	1.00506462352	False
1992.70928734	1.00514058299	False
1992.72971933	1.00510950452	False
1992.75015141	1.00532529528	False
1992.77058329	1.00543951143	True
1992.79101527	1.00511572019	False
1992.81144735	1.00525362935	False
1992.83187932	1.00505593053	False
1992.8523113	1.00524165345	False
1992.87274328	1.00523050185	False
1992.89317526	1.00518422324	False
1992.91360724	1.0052839604	False
1992.93403921	1.00528800948	False
1992.95447119	1.00553603283	False
1992.97490327	1.00550720785	False
1992.99533514	1.00536580114	False
1993.01576712	1.00539074119	False
1993.03619919	1.00553432436	False
1993.05663107	1.0054852479	False
1993.07706304	1.00569976787	True
1993.09749512	1.00578812464	False
1993.11792699	1.00561765071	False
1993.13835897	1.00570049783	False
1993.15879104	1.00588407736	False
1993.17922291	1.00573823896	True
1993.19965489	1.00582481062	False
1993.22008696	1.00567910302	True
1993.24051883	1.00571983037	False
1993.2609509	1.00580707897	False
1993.28138277	1.00594865466	False
1993.30181474	1.00586897031	False
1993.32224681	1.00579418773	False
1993.34267878	1.00595701566	False
1993.36311065	1.00585761192	False
1993.38354272	1.00591786523	False
1993.40397469	1.00592030837	False
1993.42440656	1.00600511103	False
1993.44483863	1.00585796473	False
1993.4652706	1.00591232324	False
1993.48570246	1.00587160414	False
1993.50613453	1.00596844542	False
1993.5265665	1.00592581567	False
1993.54699837	1.00633429872	False
1993.56743043	1.00626154574	False
1993.5878624	1.00630594442	False
1993.60829426	1.00627531442	False
1993.62872633	1.00635156734	False
1993.64915829	1.0064516392	False
1993.66959036	1.00615785456	False
1993.69002222	1.00648582318	True
1993.71045419	1.00642097485	False
1993.73088625	1.00643719174	False
1993.75131811	1.00635222322	False
1993.77175008	1.00642857867	False
1993.79218214	1.00653830296	False
1993.8126141	1.00640803858	False
1993.83304596	1.00650435147	False
1993.85347802	1.00663031554	False
1993.87390998	1.00666625669	False
1993.89434184	1.00667212362	False
1993.9147739	1.00661849058	False
1993.93520586	1.00670161533	False
1993.95563772	1.00657833423	False
1993.97606978	1.00686167245	False
1993.99650164	1.0069877439	False
1994.0169336	1.00696657503	False
1994.03736566	1.00680996335	False
1994.05779752	1.00686146141	False
1994.07822957	1.00685527497	False
1994.09866153	1.00699278967	False
1994.11909339	1.00685376571	False
1994.13952545	1.00692685051	False
1994.1599574	1.0069588907	False
1994.18038936	1.00691316194	False
1994.20082131	1.00705217721	False
1994.22125327	1.00705718572	False
1994.24168522	1.00687568359	False
1994.26211718	1.00693689882	False
1994.28254913	1.00712924511	False
1994.30298109	1.00699974835	False
1994.32341304	1.00694096913	False
1994.34384499	1.00716257869	False
1994.36427694	1.00700196586	False
1994.384709	1.00706757403	False
1994.40514085	1.0071054815	False
1994.4255728	1.00708178661	False
1994.44600485	1.00715878408	False
1994.4664367	1.00678081651	False
1994.48686875	1.00713280339	False
1994.5073007	1.0071167491	False
1994.52773255	1.0071954603	False
1994.5481646	1.0072315256	False
1994.56859655	1.00725199069	False
1994.5890284	1.00719940295	False
1994.60946045	1.007217515	False
1994.6298924	1.0070608266	False
1994.65032435	1.00714102853	False
1994.67075629	1.0072791552	False
1994.69118824	1.00719349061	False
1994.71162009	1.00708343906	False
1994.73205214	1.0072663508	True
1994.75248408	1.00723016827	False
1994.77291593	1.0071202597	False
1994.79334797	1.00708310664	False
1994.81377992	1.00715784857	False
1994.83421176	1.00729057918	False
1994.85464381	1.00713317556	False
1994.87507575	1.00722981886	False
1994.8955078	1.00721059574	False
1994.91593964	1.00736251142	False
1994.93637158	1.00730523589	False
1994.95680363	1.00732423174	False
1994.97723547	1.00710593828	False
1994.99766741	1.00736684294	False
1995.01809945	1.00724399061	False
1995.03853129	1.00722410838	False
1995.05896324	1.00720029625	True
1995.07939528	1.00719935937	False
1995.09982712	1.00730029829	False
1995.12025906	1.0073611841	False
1995.1406911	1.00720546894	False
1995.16112294	1.00746519683	False
1995.18155488	1.00726260113	False
